Symbol,NSE Symbol,Company Name,ISIN,SERIES,Market Cap,Market Cap Rank
DAVANGERE.NS,DAVANGERE,Davangere Sugar Company Limited,INE179G01029,EQ,3544422144.0,1688
SHANKARA.NS,SHANKARA,Shankara Building Products Limited,INE274V01019,EQ,3542584064.0,1689
IITL.NS,IITL,Industrial Investment Trust Limited,INE886A01014,EQ,3529368064.0,1690
MEDICO.NS,MEDICO,Medico Remedies Limited,INE630Y01024,EQ,3519351552.0,1691
MEGASTAR.NS,MEGASTAR,Megastar Foods Limited,INE00EM01016,EQ,3519117056.0,1692
ESSARSHPNG.NS,ESSARSHPNG,Essar Shipping Limited,INE122M01019,EQ,3486223616.0,1693
TREJHARA.NS,TREJHARA,TREJHARA SOLUTIONS LIMITED,INE00CA01015,EQ,3477635840.0,1694
KAVDEFENCE.NS,KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,INE641C01019,EQ,3440310272.0,1695
BEDMUTHA.NS,BEDMUTHA,Bedmutha Industries Limited,INE844K01012,EQ,3428037632.0,1696
PONNIERODE.NS,PONNIERODE,Ponni Sugars (Erode) Limited,INE838E01017,EQ,3413142016.0,1697
DEVX.NS,DEVX,Dev Accelerator Limited,INE0VOV01021,EQ,3399179520.0,1698
CPEDU.NS,CPEDU,Career Point Edutech Limited,INE0P6P01016,EQ,3393347328.0,1699
MEDICAMEQ.NS,MEDICAMEQ,Medicamen Biotech Limited,INE646B01010,EQ,3375513344.0,1700
MODIRUBBER.NS,MODIRUBBER,Modi Rubber Limited,INE832A01018,EQ,3321125888.0,1701
EXXARO.NS,EXXARO,Exxaro Tiles Limited,INE0GFE01026,EQ,3315313152.0,1702
GOACARBON.NS,GOACARBON,Goa Carbon Limited,INE426D01013,EQ,3311308288.0,1703
BELLACASA.NS,BELLACASA,Bella Casa Fashion & Retail Limited,INE344T01014,EQ,3310728704.0,1704
KRITI.NS,KRITI,Kriti Industries (India) Limited,INE479D01038,EQ,3304566016.0,1705
NIMBSPROJ.NS,NIMBSPROJ,Nimbus Projects Limited,INE875B01015,EQ,3283798784.0,1706
HILINFRA.NS,HILINFRA,Highway Infrastructure Limited,INE00RL01028,EQ,3264723200.0,1707
BIRLAPREC.NS,BIRLAPREC,Birla Precision Technologies Limited,INE372E01025,EQ,3257987072.0,1708
HPAL.NS,HPAL,HP Adhesives Limited,INE0GSL01024,EQ,3202753280.0,1709
TRACXN.NS,TRACXN,Tracxn Technologies Limited,INE0HMF01019,EQ,3182088960.0,1710
APOLSINHOT.NS,APOLSINHOT,Apollo Sindoori Hotels Limited,INE451F01024,EQ,3160526336.0,1711
GENUSPAPER.NS,GENUSPAPER,Genus Paper & Boards Limited,INE949P01018,EQ,3126651392.0,1712
TIGERLOGS.NS,TIGERLOGS,Tiger Logistics (India) Limited,INE906O01029,EQ,3113601280.0,1713
AXITA.NS,AXITA,Axita Cotton Limited,INE02EZ01022,EQ,3080521984.0,1714
RUCHIRA.NS,RUCHIRA,Ruchira Papers Limited,INE803H01014,EQ,3063289088.0,1715
ELGIRUBCO.NS,ELGIRUBCO,Elgi Rubber Company Limited,INE819L01012,EQ,3050046976.0,1716
REMSONSIND.NS,REMSONSIND,Remsons Industries Limited,INE474C01023,EQ,3033040128.0,1717
ATLANTAA.NS,ATLANTAA,ATLANTAA LIMITED,INE285H01022,EQ,3017944832.0,1718
CINELINE.NS,CINELINE,Cineline India Limited,INE704H01022,EQ,3014760704.0,1719
KMSUGAR.NS,KMSUGAR,K.M.Sugar Mills Limited,INE157H01023,EQ,3002885376.0,1720
VGL.NS,VGL,VARVEE GLOBAL LIMITED,INE273D01027,EQ,2999999744.0,1721
NATHBIOGEN.NS,NATHBIOGEN,Nath Bio-Genes (India) Limited,INE448G01010,EQ,2993485824.0,1722
AAREYDRUGS.NS,AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,INE198H01019,EQ,2968866560.0,1723
ALMONDZ.NS,ALMONDZ,Almondz Global Securities Limited,INE326B01035,EQ,2966299648.0,1724
A2ZINFRA.NS,A2ZINFRA,A2Z Infra Engineering Limited,INE619I01012,EQ,2952196608.0,1725
MAHEPC.NS,MAHEPC,Mahindra EPC Irrigation Limited,INE215D01010,EQ,2947965952.0,1726
APCL.NS,APCL,Anjani Portland Cement Limited,INE071F01012,EQ,2945407488.0,1727
SONAMLTD.NS,SONAMLTD,SONAM LIMITED,INE00LM01029,EQ,2929141248.0,1728
RHL.NS,RHL,Robust Hotels Limited,INE508K01013,EQ,2905005056.0,1729
VARDMNPOLY.NS,VARDMNPOLY,Vardhman Polytex Limited,INE835A01029,EQ,2888453632.0,1730
JAYSREETEA.NS,JAYSREETEA,Jayshree Tea & Industries Limited,INE364A01020,EQ,2854250752.0,1731
DYNPRO.NS,DYNPRO,Dynemic Products Limited,INE256H01015,EQ,2840507904.0,1732
AARON.NS,AARON,Aaron Industries Limited,INE721Z01010,EQ,2826517760.0,1733
RNBDENIMS.NS,RNBDENIMS,R&B Denims Limited,INE012Q01039,EQ,2807330304.0,1734
NDGL.NS,NDGL,Naga Dhunseri Group Limited,INE756C01015,EQ,2783000064.0,1735
KALYANIFRG.NS,KALYANIFRG,Kalyani Forge Limited,INE314G01014,EQ,2771974144.0,1736
GLOBECIVIL.NS,GLOBECIVIL,Globe Civil Projects Limited,INE0V3U01015,EQ,2721992192.0,1737
COASTCORP.NS,COASTCORP,Coastal Corporation Limited,INE377E01024,EQ,2720615168.0,1738
SPENCERS.NS,SPENCERS,Spencer's Retail Limited,INE020801028,EQ,2694045696.0,1739
SAKUMA.NS,SAKUMA,Sakuma Exports Limited,INE190H01024,EQ,2680798976.0,1740
NILAINFRA.NS,NILAINFRA,Nila Infrastructures Limited,INE937C01029,EQ,2674507776.0,1741
RPPINFRA.NS,RPPINFRA,R.P.P. Infra Projects Limited,INE324L01013,EQ,2669210112.0,1742
IVC.NS,IVC,IL&FS Investment Managers Limited,INE050B01023,EQ,2666137856.0,1743
PODDARMENT.NS,PODDARMENT,Poddar Pigments Limited,INE371C01013,EQ,2663109888.0,1744
GICL.NS,GICL,Globe International Carriers Limited,INE947T01022,EQ,2656682496.0,1745
SOMATEX.NS,SOMATEX,Soma Textiles & Industries Limited,INE314C01013,EQ,2621447424.0,1746
RMC.NS,RMC,RMC Switchgears Limited,INE655V01019,EQ,2606664704.0,1747
DJML.NS,DJML,DJ Mediaprint & Logistics Limited,INE0B1K01014,EQ,2593732608.0,1748
SHRADHA.NS,SHRADHA,Shradha Realty Limited,INE715Y01031,EQ,2591112192.0,1749
UFO.NS,UFO,UFO Moviez India Limited,INE527H01019,EQ,2581457920.0,1750
MANAKALUCO.NS,MANAKALUCO,Manaksia Aluminium Company Limited,INE859Q01017,EQ,2581385984.0,1751
GEEKAYWIRE.NS,GEEKAYWIRE,Geekay Wires Limited,INE669X01032,EQ,2580598784.0,1752
PAVNAIND.NS,PAVNAIND,Pavna Industries Limited,INE07S101038,EQ,2577118976.0,1753
SRD.NS,SRD,Shankar Lal Rampal Dye-Chem Limited,INE01NE01012,EQ,2574023424.0,1754
FCSSOFT.NS,FCSSOFT,FCS Software Solutions Limited,INE512B01022,EQ,2564329728.0,1755
ANNAPURNA.NS,ANNAPURNA,Annapurna Swadisht Limited,INE0MGM01017,EQ,2544393472.0,1756
MKEXIM.NS,MKEXIM,M.K. Exim (India) Limited,INE227F01010,EQ,2526989568.0,1757
TRF.NS,TRF,TRF Limited,INE391D01019,EQ,2525292544.0,1758
GENCON.NS,GENCON,Generic Engineering Construction and Projects Limited,INE854S01022,EQ,2514232064.0,1759
WORTHPERI.NS,WORTHPERI,Worth Peripherals Limited,INE196Y01018,EQ,2513072128.0,1760
STARTECK.NS,STARTECK,Starteck Finance Limited,INE992I01013,EQ,2511773184.0,1761
VIKASLIFE.NS,VIKASLIFE,Vikas Lifecare Limited,INE161L01027,EQ,2507852544.0,1762
LANCORHOL.NS,LANCORHOL,Lancor Holdings Limited,INE572G01025,EQ,2495570432.0,1763
BIMETAL.NS,BIMETAL,Bimetal Bearings Limited,INE469A01019,EQ,2480512512.0,1764
SUMIT.NS,SUMIT,Sumit Woods Limited,INE748Z01013,EQ,2475254784.0,1765
BPL.NS,BPL,BPL Limited,INE110A01019,EQ,2469847296.0,1766
EMPOWER.NS,EMPOWER,Empower India Limited,INE507F01023,EQ,2467252736.0,1767
SAKHTISUG.NS,SAKHTISUG,Sakthi Sugars Limited,INE623A01011,EQ,2464848128.0,1768
NIPPOBATRY.NS,NIPPOBATRY,Indo-National Limited,INE567A01028,EQ,2447624960.0,1769
DIAMINESQ.NS,DIAMINESQ,Diamines & Chemicals Limited,INE591D01014,EQ,2446206208.0,1770
SHIVATEX.NS,SHIVATEX,Shiva Texyarn Limited,INE705C01020,EQ,2423586304.0,1771
NECLIFE.NS,NECLIFE,Nectar Lifesciences Limited,INE023H01027,EQ,2422434304.0,1772
RVHL.NS,RVHL,Ravinder Heights Limited,INE09E501017,EQ,2415621120.0,1773
AHLEAST.NS,AHLEAST,Asian Hotels (East) Limited,INE926K01017,EQ,2409079296.0,1774
STARPAPER.NS,STARPAPER,Star Paper Mills Limited,INE733A01018,EQ,2403377664.0,1775
SAHLIBHFI.NS,SAHLIBHFI,Shalibhadra Finance Limited,INE861D01011,EQ,2373464576.0,1776
TAKE.NS,TAKE,TAKE Limited,INE142I01023,EQ,2360071168.0,1777
PLAZACABLE.NS,PLAZACABLE,Plaza Wires Limited,INE0INJ01017,EQ,2356487168.0,1778
MARALOVER.NS,MARALOVER,Maral Overseas Limited,INE882A01013,EQ,2351428352.0,1779
RANASUG.NS,RANASUG,Rana Sugars Limited,INE625B01014,EQ,2351123456.0,1780
CHEMBOND.NS,CHEMBOND,Chembond Material Technologies Limited,INE995D01025,EQ,2346457344.0,1781
PKTEA.NS,PKTEA,The Peria Karamalai Tea & Produce Company Limited,INE431F01018,EQ,2305655808.0,1782
RADIOCITY.NS,RADIOCITY,Music Broadcast Limited,INE919I01024,EQ,2304817664.0,1783
LOTUSEYE.NS,LOTUSEYE,Lotus Eye Hospital and Institute Limited,INE947I01017,EQ,2298410240.0,1784
VMSTMT.NS,VMSTMT,VMS TMT Limited,INE0SJA01013,EQ,2285517056.0,1785
GILLANDERS.NS,GILLANDERS,Gillanders Arbuthnot & Company Limited,INE047B01011,EQ,2270398720.0,1786
UNITEDTEA.NS,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,INE458F01011,EQ,2268441088.0,1787
SSDL.NS,SSDL,Saraswati Saree Depot Limited,INE0PQ101010,EQ,2264316672.0,1788
RVTH.NS,RVTH,Revathi Equipment India Limited,INE0DAB01012,EQ,2258650112.0,1789
ROSSELLIND.NS,ROSSELLIND,Rossell India Limited,INE847C01020,EQ,2247463936.0,1790
SURANAT&P.NS,SURANAT&P,Surana Telecom and Power Limited,INE130B01031,EQ,2235966464.0,1791
ALANKIT.NS,ALANKIT,Alankit Limited,INE914E01040,EQ,2204515584.0,1792
CALSOFT.NS,CALSOFT,California Software Company Limited,INE526B01014,EQ,2194908928.0,1793
SINTERCOM.NS,SINTERCOM,Sintercom India Limited,INE129Z01016,EQ,2184332800.0,1794
IWP.NS,IWP,The Indian Wood Products Company Limited,INE586E01020,EQ,2176991488.0,1795
COMPEAU.NS,COMPEAU,Competent Automobiles Company Limited,INE823B01015,EQ,2175376896.0,1796
JMA.NS,JMA,Jullundur Motor Agency (Delhi) Limited,INE412C01023,EQ,2171955712.0,1797
BALAJEE.NS,BALAJEE,Shree Tirupati Balajee Agro Trading Company Limited,INE0S2G01011,EQ,2162443264.0,1798
PIGL.NS,PIGL,Power & Instrumentation (Gujarat) Limited,INE557Z01018,EQ,2162191360.0,1799
TEAMGTY.NS,TEAMGTY,Team India Guaranty Limited,INE289C01025,EQ,2161323520.0,1800
SICAGEN.NS,SICAGEN,Sicagen India Limited,INE176J01011,EQ,2142411008.0,1801
NATCAPSUQ.NS,NATCAPSUQ,Natural Capsules Limited,INE936B01015,EQ,2133870208.0,1802
ALPINETEX.NS,ALPINETEX,Alpine Texworld Limited,INE1JCQ01037,EQ,2109704576.0,1803
CCHHL.NS,CCHHL,Country Club Hospitality & Holidays Limited,INE652F01027,EQ,2107060480.0,1804
AARVI.NS,AARVI,Aarvi Encon Limited,INE754X01016,EQ,2106822016.0,1805
ARCHIDPLY.NS,ARCHIDPLY,Archidply Industries Limited,INE877I01016,EQ,2104912384.0,1806
VSTL.NS,VSTL,Vibhor Steel Tubes Limited,INE0QTF01015,EQ,2101417984.0,1807
RUDRA.NS,RUDRA,Rudra Global Infra Products Limited,INE027T01023,EQ,2083137792.0,1808
AERONEU.NS,AERONEU,Aeroflex Neu Limited,INE035801013,EQ,2081221248.0,1809
CPCAP.NS,CPCAP,CP Capital Limited,INE521J01018,EQ,2077598592.0,1810
WATERBASE.NS,WATERBASE,Waterbase Limited,INE054C01015,EQ,2066782080.0,1811
NATIONSTD.NS,NATIONSTD,National Standard (India) Limited,INE166R01015,EQ,2061399936.0,1812
ASPINWALL.NS,ASPINWALL,Aspinwall and Company Limited,INE991I01015,EQ,2052456832.0,1813
NITIRAJ.NS,NITIRAJ,Nitiraj Engineers Limited,INE439T01012,EQ,2050712576.0,1814
GLOBALVECT.NS,GLOBALVECT,Global Vectra Helicorp Limited,INE792H01019,EQ,2042880000.0,1815
SHAHALLOYS.NS,SHAHALLOYS,Shah Alloys Limited,INE640C01011,EQ,2042116224.0,1816
BCONCEPTS.NS,BCONCEPTS,Brand Concepts Limited,INE977Y01011,EQ,2035419776.0,1817
AUSOMENT.NS,AUSOMENT,Ausom Enterprise Limited,INE218C01016,EQ,2019555456.0,1818
VIKASECO.NS,VIKASECO,Vikas EcoTech Limited,INE806A01020,EQ,2016324864.0,1819
ZODIACLOTH.NS,ZODIACLOTH,Zodiac Clothing Company Limited,INE206B01013,EQ,2009660800.0,1820
TAINWALCHM.NS,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,INE123C01018,EQ,1994502784.0,1821
SILGO.NS,SILGO,Silgo Retail Limited,INE01II01013,EQ,1978990976.0,1822
INTENTECH.NS,INTENTECH,Intense Technologies Limited,INE781A01025,EQ,1953058176.0,1823
ABANSENT.NS,ABANSENT,Abans Enterprises Limited,INE365O01028,EQ,1952271104.0,1824
SUPERHOUSE.NS,SUPERHOUSE,Superhouse Limited,INE712B01010,EQ,1935659392.0,1825
TRIGYN.NS,TRIGYN,Trigyn Technologies Limited,INE948A01012,EQ,1934883456.0,1826
COMFINTE.NS,COMFINTE,Comfort Intech Limited,INE819A01049,EQ,1900432256.0,1827
ESSENTIA.NS,ESSENTIA,Integra Essentia Limited,INE418N01035,EQ,1895705984.0,1828
AIRAN.NS,AIRAN,Airan Limited,INE645W01026,EQ,1886551808.0,1829
SPCENET.NS,SPCENET,Spacenet Enterprises India Limited,INE970N01027,EQ,1884883456.0,1830
PILITA.NS,PILITA,PIL ITALICA LIFESTYLE LIMITED,INE600A01035,EQ,1863549952.0,1831
ARVEE.NS,ARVEE,Arvee Laboratories (India) Limited,INE006Z01016,EQ,1862380032.0,1832
MODTHREAD.NS,MODTHREAD,Modern Threads (India) Limited,INE794W01014,EQ,1860818816.0,1833
MURUDCERA.NS,MURUDCERA,Murudeshwar Ceramics Limited,INE692B01014,EQ,1858134016.0,1834
IPRINGLTD.NS,IPRINGLTD,IP Rings Limited,INE558A01019,EQ,1838000384.0,1835
VIPCLOTHNG.NS,VIPCLOTHNG,VIP Clothing Limited,INE450G01024,EQ,1835938432.0,1836
DRCSYSTEMS.NS,DRCSYSTEMS,DRC Systems India Limited,INE03RS01027,EQ,1831273728.0,1837
CENTEXT.NS,CENTEXT,Century Extrusions Limited,INE281A01026,EQ,1781600000.0,1838
UMIYA-MRO.NS,UMIYA-MRO,UMIYA BUILDCON LIMITED,INE398B01018,EQ,1768310784.0,1839
DTIL.NS,DTIL,Dhunseri Tea & Industries Limited,INE341R01014,EQ,1755685888.0,1840
NIRAJ.NS,NIRAJ,Niraj Cement Structurals Limited,INE368I01016,EQ,1752028928.0,1841
RACE.NS,RACE,Race Eco Chain Limited,INE084Q01012,EQ,1735211520.0,1842
SHREYANIND.NS,SHREYANIND,Shreyans Industries Limited,INE231C01019,EQ,1727654016.0,1843
METROGLOBL.NS,METROGLOBL,Metroglobal Limited,INE085D01033,EQ,1725949056.0,1844
AVANCE.NS,AVANCE,Avance Technologies Limited,INE758A01072,EQ,1724268160.0,1845
TTL.NS,TTL,T T Limited,INE592B01024,EQ,1720350848.0,1846
VIRINCHI.NS,VIRINCHI,Virinchi Limited,INE539B01017,EQ,1688356480.0,1847
SECMARK.NS,SECMARK,SecMark Consultancy Limited,INE0BTM01013,EQ,1658485888.0,1848
INDOUS.NS,INDOUS,Indo Us Biotech Limited,INE250Z01010,EQ,1622407424.0,1849
VASWANI.NS,VASWANI,Vaswani Industries Limited,INE590L01019,EQ,1616272640.0,1850
MCL.NS,MCL,M TEK COPPER LIMITED,INE813V01022,EQ,1606039424.0,1851
AMJLAND.NS,AMJLAND,Amj Land Holdings Limited,INE606A01024,EQ,1583419904.0,1852
BAIDFIN.NS,BAIDFIN,Baid Finserv Limited,INE020D01022,EQ,1578778112.0,1853
LAL.NS,LAL,Lorenzini Apparels Limited,INE740X01023,EQ,1564993152.0,1854
BTML.NS,BTML,Bodhi Tree Multimedia Limited,INE0EEJ01023,EQ,1564417792.0,1855
MKPL.NS,MKPL,M K Proteins Limited,INE964W01021,EQ,1557948416.0,1856
SHBAJRG.NS,SHBAJRG,Shri Bajrang Alliance Limited,INE402H01015,EQ,1547819904.0,1857
ISFT.NS,ISFT,Intrasoft Technologies Limited,INE566K01011,EQ,1535091968.0,1858
MAHAPEXLTD.NS,MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,INE843B01013,EQ,1527561600.0,1859
SADBHAV.NS,SADBHAV,Sadbhav Engineering Limited,INE226H01026,EQ,1525264512.0,1860
INDTERRAIN.NS,INDTERRAIN,Indian Terrain Fashions Limited,INE611L01021,EQ,1521034368.0,1861
SRTL.NS,SRTL,Shree Ram Twistex Limited,INE19GK01015,EQ,1516651392.0,1862
INCREDIBLE.NS,INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,INE452L01012,EQ,1505325056.0,1863
SUPREME.NS,SUPREME,Supreme Holdings & Hospitality (India) Limited,INE822E01011,EQ,1504763264.0,1864
FILATFASH.NS,FILATFASH,Filatex Fashions Limited,INE185E01021,EQ,1500133120.0,1865
PML.NS,PML,Paul Merchants Limited,INE291E01019,EQ,1496202624.0,1866
GVPTECH.NS,GVPTECH,GVP Infotech Limited,INE382T01030,EQ,1488855424.0,1867
BRIGHTBR.NS,BRIGHTBR,Bright Brothers Limited,INE630D01010,EQ,1481291648.0,1868
KAMOPAINTS.NS,KAMOPAINTS,Kamdhenu Ventures Limited,INE0BTI01037,EQ,1480499968.0,1869
INDOWIND.NS,INDOWIND,Indowind Energy Limited,INE227G01018,EQ,1474779904.0,1870
TARMAT.NS,TARMAT,Tarmat Limited,INE924H01018,EQ,1463000576.0,1871
KRITIKA.NS,KRITIKA,Kritika Wires Limited,INE00Z501029,EQ,1453888768.0,1872
BRNL.NS,BRNL,Bharat Road Network Limited,INE727S01012,EQ,1451495552.0,1873
TIPSFILMS.NS,TIPSFILMS,Tips Films Limited,INE0LQS01015,EQ,1445140736.0,1874
PRAENG.NS,PRAENG,Prajay Engineers Syndicate Limited,INE505C01016,EQ,1442775296.0,1875
RELIABLE.NS,RELIABLE,Reliable Data Services Limited,INE375Y01018,EQ,1442220032.0,1876
LAMBODHARA.NS,LAMBODHARA,Lambodhara Textiles Limited,INE112F01022,EQ,1437090048.0,1877
SALONA.NS,SALONA,Salona Cotspin Limited,INE498E01010,EQ,1436582528.0,1878
HPIL.NS,HPIL,Hindprakash Industries Limited,INE05X901010,EQ,1428927744.0,1879
WIPL.NS,WIPL,The Western India Plywoods Limited,INE215F01023,EQ,1424939520.0,1880
KEYFINSERV.NS,KEYFINSERV,Keynote Financial Services Limited,INE681C01015,EQ,1415039104.0,1881
DEVIT.NS,DEVIT,Dev Information Technology Limited,INE060X01034,EQ,1404020096.0,1882
INDBANK.NS,INDBANK,Indbank Merchant Banking Services Limited,INE841B01017,EQ,1395694464.0,1883
DGCONTENT.NS,DGCONTENT,Digicontent Limited,INE03JI01017,EQ,1383834752.0,1884
RUCHINFRA.NS,RUCHINFRA,Ruchi Infrastructure Limited,INE413B01023,EQ,1373665152.0,1885
LAGNAM.NS,LAGNAM,Lagnam Spintex Limited,INE548Z01017,EQ,1352738560.0,1886
BALPHARMA.NS,BALPHARMA,Bal Pharma Limited,INE083D01012,EQ,1350089984.0,1887
TEXMOPIPES.NS,TEXMOPIPES,Texmo Pipes and Products Limited,INE141K01013,EQ,1349976832.0,1888
ALPA.NS,ALPA,Alpa Laboratories Limited,INE385I01010,EQ,1341759104.0,1889
CORALFINAC.NS,CORALFINAC,Coral India Finance & Housing Limited,INE558D01021,EQ,1340451840.0,1890
SAMPANN.NS,SAMPANN,Sampann Utpadan India Limited,INE735M01018,EQ,1335504256.0,1891
AIROLAM.NS,AIROLAM,Airo Lam limited,INE801L01010,EQ,1333377664.0,1892
VGCL.NS,VGCL,Vibrant Global Capital Limited,INE761Q01015,EQ,1322901248.0,1893
VISHWARAJ.NS,VISHWARAJ,Vishwaraj Sugar Industries Limited,INE430N01022,EQ,1315679232.0,1894
MAGNUM.NS,MAGNUM,Magnum Ventures Limited,INE387I01016,EQ,1302551552.0,1895
HECPROJECT.NS,HECPROJECT,HEC Infra Projects Limited,INE558R01013,EQ,1279553152.0,1896
ANIKINDS.NS,ANIKINDS,Anik Industries Limited,INE087B01017,EQ,1278325632.0,1897
KOHINOOR.NS,KOHINOOR,Kohinoor Foods Limited,INE080B01012,EQ,1277114112.0,1898
LATTEYS.NS,LATTEYS,Latteys Industries Limited,INE262Z01023,EQ,1275832320.0,1899
KREBSBIO.NS,KREBSBIO,Krebs Biochemicals and Industries Limited,INE268B01013,EQ,1275739776.0,1900
STEELCITY.NS,STEELCITY,Steel City Securities Limited,INE395H01011,EQ,1271413120.0,1901
SURANASOL.NS,SURANASOL,Surana Solar Limited,INE272L01022,EQ,1267069952.0,1902
BSL.NS,BSL,BSL Limited,INE594B01012,EQ,1266245376.0,1903
CHEMCRUX.NS,CHEMCRUX,Chemcrux Enterprises Limited,INE298W01016,EQ,1250754560.0,1904
INDIANCARD.NS,INDIANCARD,Indian Card Clothing Company Limited,INE061A01014,EQ,1249358080.0,1905
BALAXI.NS,BALAXI,BALAXI PHARMACEUTICALS LIMITED,INE618N01022,EQ,1244377088.0,1906
SIL.NS,SIL,Standard Industries Limited,INE173A01025,EQ,1236402176.0,1907
PAR.NS,PAR,Par Drugs And Chemicals Limited,INE04LG01015,EQ,1233047552.0,1908
ISHANCH.NS,ISHANCH,Ishan Dyes and Chemicals Limited,INE561M01018,EQ,1224819840.0,1909
AAATECH.NS,AAATECH,AAA Technologies Limited,INE0D0U01013,EQ,1218930816.0,1910
RAJSREESUG.NS,RAJSREESUG,Rajshree Sugars & Chemicals Limited,INE562B01019,EQ,1209118336.0,1911
XELPMOC.NS,XELPMOC,Xelpmoc Design And Tech Limited,INE01P501012,EQ,1208230656.0,1912
USK.NS,USK,Udayshivakumar Infra Limited,INE0N0Y01013,EQ,1192392960.0,1913
MAKERSL.NS,MAKERSL,Makers Laboratories Limited,INE987A01010,EQ,1172581760.0,1914
HINDCON.NS,HINDCON,Hindcon Chemicals Limited,INE642Y01029,EQ,1171753344.0,1915
GANGESSECU.NS,GANGESSECU,Ganges Securities Limited,INE335W01016,EQ,1168530688.0,1916
OBCL.NS,OBCL,OBCL Limited,INE426Z01016,EQ,1167986560.0,1917
SAMBHAAV.NS,SAMBHAAV,Sambhaav Media Limited,INE699B01027,EQ,1165776128.0,1918
GTL.NS,GTL,GTL Limited,INE043A01012,EQ,1159277312.0,1919
ZENITHEXPO.NS,ZENITHEXPO,Zenith Exports Limited,INE058B01018,EQ,1159006592.0,1920
BCPL.NS,BCPL,BCPL Railway Infrastructure Limited,INE00SW01015,EQ,1152927616.0,1921
CROWN.NS,CROWN,Crown Lifters Limited,INE491V01019,EQ,1152637440.0,1922
GROBTEA.NS,GROBTEA,The Grob Tea Company Limited,INE646C01018,EQ,1152566400.0,1923
WEIZMANIND.NS,WEIZMANIND,Weizmann Limited,INE080A01014,EQ,1147939456.0,1924
GSLSU.NS,GSLSU,Global Surfaces Limited,INE0JSX01015,EQ,1147699584.0,1925
TOTAL.NS,TOTAL,Total Transport Systems Limited,INE336X01012,EQ,1141305856.0,1926
SOMICONVEY.NS,SOMICONVEY,Somi Conveyor Beltings Limited,INE323J01019,EQ,1113554944.0,1927
CUBEXTUB.NS,CUBEXTUB,Cubex Tubings Limited,INE144D01012,EQ,1108431872.0,1928
LOVABLE.NS,LOVABLE,Lovable Lingerie Limited,INE597L01014,EQ,1104968064.0,1929
OSWALSEEDS.NS,OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,INE00IK01029,EQ,1104042880.0,1930
SURYALAXMI.NS,SURYALAXMI,Suryalakshmi Cotton Mills Limited,INE713B01026,EQ,1091647104.0,1931
LOYALTEX.NS,LOYALTEX,Loyal Textile Mills Limited,INE970D01010,EQ,1088613120.0,1932
VAISHALI.NS,VAISHALI,Vaishali Pharma Limited,INE972X01022,EQ,1084140288.0,1933
NORBTEAEXP.NS,NORBTEAEXP,Norben Tea & Exports Limited,INE369C01017,EQ,1072542912.0,1934
NARMADA.NS,NARMADA,Narmada Agrobase Limited,INE117Z01029,EQ,1059184320.0,1935
COMPUSOFT.NS,COMPUSOFT,Compucom Software Limited,INE453B01029,EQ,1049199936.0,1936
JETFREIGHT.NS,JETFREIGHT,Jet Freight Logistics Limited,INE982V01025,EQ,1038980672.0,1937
DIGJAMLMTD.NS,DIGJAMLMTD,Digjam Limited,INE731U01028,EQ,1026200000.0,1938
BEARDSELL.NS,BEARDSELL,Beardsell Limited,INE520H01022,EQ,1023784512.0,1939
MUKESHB.NS,MUKESHB,Mukesh Babu Financial Services Limited,INE596B01017,EQ,1016566336.0,1940
BHANDARI.NS,BHANDARI,Bhandari Hosiery Exports Limited,INE474E01029,EQ,1008858048.0,1941
INVENTURE.NS,INVENTURE,Inventure Growth & Securities Limited,INE878H01024,EQ,1008000000.0,1942
AMDIND.NS,AMDIND,AMD Industries Limited,INE005I01014,EQ,1003954304.0,1943
HILTON.NS,HILTON,Hilton Metal Forging Limited,INE788H01017,EQ,996907136.0,1944
ARTNIRMAN.NS,ARTNIRMAN,Art Nirman Limited,INE738V01013,EQ,994247040.0,1945
LANDSMILL.NS,LANDSMILL,Landsmill Green Limited,INE688J01023,EQ,973379584.0,1946
BVCL.NS,BVCL,Barak Valley Cements Limited,INE139I01011,EQ,972824064.0,1947
SPLIL.NS,SPLIL,SPL Industries Limited,INE978G01016,EQ,972497408.0,1948
BAGFILMS.NS,BAGFILMS,B.A.G Films and Media Limited,INE116D01028,EQ,963198016.0,1949
LPDC.NS,LPDC,Landmark Property Development Company Limited,INE197J01017,EQ,929612096.0,1950
PRAXIS.NS,PRAXIS,Praxis Home Retail Limited,INE546Y01022,EQ,921628544.0,1951
SELMC.NS,SELMC,SEL Manufacturing Company Limited,INE105I01020,EQ,919396608.0,1952
SMLT.NS,SMLT,Sarthak Metals Limited,INE017W01010,EQ,918582208.0,1953
PALASHSECU.NS,PALASHSECU,Palash Securities Limited,INE471W01019,EQ,914183488.0,1954
GRADIENTE.NS,GRADIENTE,Gradiente Infotainment Limited,INE361K01017,EQ,904128000.0,1955
GLOBE.NS,GLOBE,GLOBE ENTERPRISES (INDIA) LIMITED,INE581X01021,EQ,900837568.0,1956
