Symbol,NSE Symbol,Company Name,ISIN,SERIES,Market Cap,Market Cap Rank
BHARATRAS.NS,BHARATRAS,Bharat Rasayan Limited,INE838B01021,EQ,22165860352.0,1101
HPL.NS,HPL,HPL Electric & Power Limited,INE495S01016,EQ,22141874176.0,1102
NILKAMAL.NS,NILKAMAL,Nilkamal Limited,INE310A01015,EQ,22061678592.0,1103
JAYKAY.NS,JAYKAY,Jaykay Enterprises Limited,INE903A01025,EQ,22032844800.0,1104
APOLLOPIPE.NS,APOLLOPIPE,Apollo Pipes Limited,INE126J01016,EQ,21937719296.0,1105
LANDMARK.NS,LANDMARK,Landmark Cars Limited,INE559R01029,EQ,21820909568.0,1106
COSMOFIRST.NS,COSMOFIRST,COSMO FIRST LIMITED,INE757A01017,EQ,21676357632.0,1107
VERANDA.NS,VERANDA,Veranda Learning Solutions Limited,INE0IQ001011,EQ,21656780800.0,1108
SHRINGARMS.NS,SHRINGARMS,Shringar House of Mangalsutra Limited,INE1B3L01017,EQ,21654788096.0,1109
KPEL.NS,KPEL,K.P. Energy Limited,INE127T01021,EQ,21634373632.0,1110
PRABHA.NS,PRABHA,Prabha Energy Limited,INE0I0M01023,EQ,21568184320.0,1111
SANSTAR.NS,SANSTAR,Sanstar Limited,INE08NE01025,EQ,21554886656.0,1112
HONDAPOWER.NS,HONDAPOWER,Honda India Power Products Limited,INE634A01018,EQ,21542866944.0,1113
KCP.NS,KCP,KCP Limited,INE805C01028,EQ,21483421696.0,1114
SOMANYCERA.NS,SOMANYCERA,Somany Ceramics Limited,INE355A01028,EQ,21431242752.0,1115
VINDHYATEL.NS,VINDHYATEL,Vindhya Telelinks Limited,INE707A01012,EQ,21408583680.0,1116
CANTABIL.NS,CANTABIL,Cantabil Retail India Limited,INE068L01024,EQ,21290899456.0,1117
PARACABLES.NS,PARACABLES,Paramount Communications Limited,INE074B01023,EQ,21057859584.0,1118
MUKANDLTD.NS,MUKANDLTD,Mukand Limited,INE304A01026,EQ,21051559936.0,1119
INDIANHUME.NS,INDIANHUME,Indian Hume Pipe Company Limited,INE323C01030,EQ,20969977856.0,1120
DCXINDIA.NS,DCXINDIA,DCX Systems Limited,INE0KL801015,EQ,20869359616.0,1121
LAOPALA.NS,LAOPALA,La Opala RG Limited,INE059D01020,EQ,20852459520.0,1122
HESTERBIO.NS,HESTERBIO,Hester Biosciences Limited,INE782E01017,EQ,20823105536.0,1123
SUMEETINDS.NS,SUMEETINDS,Sumeet Industries Limited,INE235C01036,EQ,20764669952.0,1124
MSPL.NS,MSPL,MSP Steel & Power Limited,INE752G01015,EQ,20693745664.0,1125
AWFIS.NS,AWFIS,Awfis Space Solutions Limited,INE108V01019,EQ,20631664640.0,1126
ARMANFIN.NS,ARMANFIN,Arman Financial Services Limited,INE109C01017,EQ,20590004224.0,1127
HINDOILEXP.NS,HINDOILEXP,Hindustan Oil Exploration Company Limited,INE345A01011,EQ,20567797760.0,1128
GMBREW.NS,GMBREW,GM Breweries Limited,INE075D01018,EQ,20553093120.0,1129
BAJEL.NS,BAJEL,Bajel Projects Limited,INE0KQN01018,EQ,20543148032.0,1130
VENKEYS.NS,VENKEYS,Venky's (India) Limited,INE398A01010,EQ,20439316480.0,1131
THEJO.NS,THEJO,Thejo Engineering Limited,INE121N01019,EQ,20393574400.0,1132
GANDHAR.NS,GANDHAR,Gandhar Oil Refinery (India) Limited,INE717W01049,EQ,20352090112.0,1133
SIMPLEXINF.NS,SIMPLEXINF,Simplex Infrastructures Limited,INE059B01024,EQ,20315639808.0,1134
VIDYAWIRES.NS,VIDYAWIRES,Vidya Wires Limited,INE14UN01029,EQ,20167483392.0,1135
INDSWFTLAB.NS,INDSWFTLAB,Ind-Swift Laboratories Limited,INE915B01019,EQ,20128993280.0,1136
SBC.NS,SBC,SBC Exports Limited,INE04AK01028,EQ,20128552960.0,1137
HGS.NS,HGS,Hinduja Global Solutions Limited,INE170I01016,EQ,20075827200.0,1138
GOCLCORP.NS,GOCLCORP,GOCL Corporation Limited,INE077F01035,EQ,20012414976.0,1139
TIRUMALCHM.NS,TIRUMALCHM,Thirumalai Chemicals Limited,INE338A01024,EQ,19916525568.0,1140
NUCLEUS.NS,NUCLEUS,Nucleus Software Exports Limited,INE096B01018,EQ,19829536768.0,1141
NDRAUTO.NS,NDRAUTO,Ndr Auto Components Limited,INE07OG01012,EQ,19803428864.0,1142
NELCO.NS,NELCO,NELCO Limited,INE045B01015,EQ,19786975232.0,1143
EIHAHOTELS.NS,EIHAHOTELS,EIH Associated Hotels Limited,INE276C01014,EQ,19584925696.0,1144
HATHWAY.NS,HATHWAY,Hathway Cable & Datacom Limited,INE982F01036,EQ,19577356288.0,1145
BCG.NS,BCG,Brightcom Group Limited,INE425B01027,EQ,19539292160.0,1146
MARSONS.NS,MARSONS,Marsons Limited,INE415B01044,EQ,19409438720.0,1147
SCILAL.NS,SCILAL,Shipping Corporation of India Land and Assets Limited,INE0PB301013,EQ,19405187072.0,1148
NGLFINE.NS,NGLFINE,NGL Fine-Chem Limited,INE887E01022,EQ,19348953088.0,1149
SAKAR.NS,SAKAR,Sakar Healthcare Limited,INE732S01012,EQ,19265435648.0,1150
PFS.NS,PFS,PTC India Financial Services Limited,INE560K01014,EQ,19133620224.0,1151
KRISHNADEF.NS,KRISHNADEF,Krishna Defence And Allied Industries Limited,INE0J5601015,EQ,19131162624.0,1152
SURYODAY.NS,SURYODAY,Suryoday Small Finance Bank Limited,INE428Q01011,EQ,19109847040.0,1153
GRMOVER.NS,GRMOVER,GRM Overseas Limited,INE192H01020,EQ,19102572544.0,1154
CAPACITE.NS,CAPACITE,Capacit'e Infraprojects Limited,INE264T01014,EQ,19044370432.0,1155
HINDWAREAP.NS,HINDWAREAP,Hindware Home Innovation Limited,INE05AN01011,EQ,19012816896.0,1156
INSECTICID.NS,INSECTICID,Insecticides (India) Limited,INE070I01018,EQ,19012526080.0,1157
CEINSYS.NS,CEINSYS,Ceinsys Tech Limited,INE016Q01014,EQ,18951723008.0,1158
GOODYEAR.NS,GOODYEAR,Goodyear India Limited,INE533A01012,EQ,18854563840.0,1159
JAICORPLTD.NS,JAICORPLTD,Jai Corp Limited,INE070D01027,EQ,18759729152.0,1160
DYCL.NS,DYCL,Dynamic Cables Limited,INE600Y01019,EQ,18729265152.0,1161
VIKRAN.NS,VIKRAN,Vikran Engineering Limited,INE01R501028,EQ,18603120640.0,1162
JAYBARMARU.NS,JAYBARMARU,Jay Bharat Maruti Limited,INE571B01036,EQ,18488016896.0,1163
GOCOLORS.NS,GOCOLORS,Go Fashion (India) Limited,INE0BJS01011,EQ,18371776512.0,1164
MBEL.NS,MBEL,M & B Engineering Limited,INE08N601015,EQ,18364579840.0,1165
AURUM.NS,AURUM,Aurum PropTech Limited,INE898S01029,EQ,18244005888.0,1166
ESAFSFB.NS,ESAFSFB,ESAF Small Finance Bank Limited,INE818W01011,EQ,18163312640.0,1167
ALGOQUANT.NS,ALGOQUANT,Algoquant Fintech Limited,INE598D01035,EQ,18144749568.0,1168
HUHTAMAKI.NS,HUHTAMAKI,Huhtamaki India Limited,INE275B01026,EQ,17931929600.0,1169
SOLARWORLD.NS,SOLARWORLD,Solarworld Energy Solutions Limited,INE0TY101024,EQ,17894436864.0,1170
TINNARUBR.NS,TINNARUBR,Tinna Rubber and Infrastructure Limited,INE015C01016,EQ,17864423424.0,1171
BFINVEST.NS,BFINVEST,BF Investment Limited,INE878K01010,EQ,17843154944.0,1172
STUDDS.NS,STUDDS,Studds Accessories Limited,INE00Q601028,EQ,17758222336.0,1173
SHK.NS,SHK,S H Kelkar and Company Limited,INE500L01026,EQ,17727553536.0,1174
MTNL.NS,MTNL,Mahanagar Telephone Nigam Limited,INE153A01019,EQ,17696700416.0,1175
SHALBY.NS,SHALBY,Shalby Limited,INE597J01018,EQ,17595922432.0,1176
KRSNAA.NS,KRSNAA,Krsnaa Diagnostics Limited,INE08LI01020,EQ,17516881920.0,1177
SIGNPOST.NS,SIGNPOST,Signpost India Limited,INE0KGZ01021,EQ,17472804864.0,1178
IPL.NS,IPL,India Pesticides Limited,INE0D6701023,EQ,17465698304.0,1179
JGCHEM.NS,JGCHEM,J.G.Chemicals Limited,INE0MB501011,EQ,17455431680.0,1180
HITECH.NS,HITECH,Hi-Tech Pipes Limited,INE106T01025,EQ,17439162368.0,1181
WINDLAS.NS,WINDLAS,Windlas Biotech Limited,INE0H5O01029,EQ,17422135296.0,1182
ASIANENE.NS,ASIANENE,Asian Energy Services Limited,INE276G01015,EQ,17330114560.0,1183
SPMLINFRA.NS,SPMLINFRA,SPML Infra Limited,INE937A01023,EQ,17318053888.0,1184
TIL.NS,TIL,TIL Limited,INE806C01018,EQ,17273247744.0,1185
RICOAUTO.NS,RICOAUTO,Rico Auto Industries Limited,INE209B01025,EQ,17244778496.0,1186
DELTACORP.NS,DELTACORP,Delta Corp Limited,INE124G01033,EQ,17236426752.0,1187
TBZ.NS,TBZ,Tribhovandas Bhimji Zaveri Limited,INE760L01018,EQ,17225175040.0,1188
ACCELYA.NS,ACCELYA,Accelya Solutions India Limited,INE793A01012,EQ,17177142272.0,1189
OMAXE.NS,OMAXE,Omaxe Limited,INE800H01010,EQ,17171676160.0,1190
5PAISA.NS,5PAISA,5Paisa Capital Limited,INE618L01018,EQ,17139056640.0,1191
SMCGLOBAL.NS,SMCGLOBAL,SMC Global Securities Limited,INE103C01036,EQ,17101698048.0,1192
YATRA.NS,YATRA,Yatra Online Limited,INE0JR601024,EQ,17078757376.0,1193
MOBIKWIK.NS,MOBIKWIK,One Mobikwik Systems Limited,INE0HLU01028,EQ,17069970432.0,1194
NITTAGELA.NS,NITTAGELA,Nitta Gelatin India Limited,INE265B01019,EQ,17068820480.0,1195
JINDRILL.NS,JINDRILL,Jindal Drilling And Industries Limited,INE742C01031,EQ,17061176320.0,1196
IKIO.NS,IKIO,IKIO Technologies Limited,INE0LOJ01019,EQ,16953067520.0,1197
IZMO.NS,IZMO,IZMO Limited,INE848A01014,EQ,16817935360.0,1198
SKMEGGPROD.NS,SKMEGGPROD,SKM Egg Products Export (India) Limited,INE411D01023,EQ,16816773120.0,1199
UEL.NS,UEL,Ujaas Energy Limited,INE899L01030,EQ,16768105472.0,1200
MCLOUD.NS,MCLOUD,Magellanic Cloud Limited,INE613C01026,EQ,16711835648.0,1201
WALCHANNAG.NS,WALCHANNAG,Walchandnagar Industries Limited,INE711A01022,EQ,16699131904.0,1202
BLUSPRING.NS,BLUSPRING,Bluspring Enterprises Limited,INE0U4101014,EQ,16637263872.0,1203
SUMMITSEC.NS,SUMMITSEC,Summit Securities Limited,INE519C01017,EQ,16403782656.0,1204
IVALUE.NS,IVALUE,Ivalue Infosolutions Limited,INE056801025,EQ,16394576896.0,1205
ASALCBR.NS,ASALCBR,Associated Alcohols & Breweries Ltd.,INE073G01016,EQ,16380611584.0,1206
JISLDVREQS.NS,JISLDVREQS,Jain Irrigation Systems Limited,IN9175A01010,EQ,16364613632.0,1207
GARUDA.NS,GARUDA,Garuda Construction and Engineering Limited,INE0JVO01026,EQ,16266487808.0,1208
QUADFUTURE.NS,QUADFUTURE,Quadrant Future Tek Limited,INE0LRY01011,EQ,16199999488.0,1209
ALLTIME.NS,ALLTIME,All Time Plastics Limited,INE0GV601021,EQ,16112948224.0,1210
INFOBEAN.NS,INFOBEAN,InfoBeans Technologies Limited,INE344S01016,EQ,16088478720.0,1211
DLINKINDIA.NS,DLINKINDIA,D-Link (India) Limited,INE250K01012,EQ,15984282624.0,1212
MOTISONS.NS,MOTISONS,Motisons Jewellers Limited,INE0FRK01020,EQ,15913716736.0,1213
GTLINFRA.NS,GTLINFRA,GTL Infrastructure Limited,INE221H01019,EQ,15883298816.0,1214
WAAREEINDO.NS,WAAREEINDO,Indosolar Limited,INE866K01023,EQ,15869728768.0,1215
RACLGEAR.NS,RACLGEAR,RACL Geartech Limited,INE704B01017,EQ,15836935168.0,1216
NAVKARCORP.NS,NAVKARCORP,Navkar Corporation Limited,INE278M01019,EQ,15816556544.0,1217
PNBGILTS.NS,PNBGILTS,PNB Gilts Limited,INE859A01011,EQ,15812088832.0,1218
AMRUTANJAN.NS,AMRUTANJAN,Amrutanjan Health Care Limited,INE098F01031,EQ,15554023424.0,1219
DSSL.NS,DSSL,Dynacons Systems & Solutions Limited,INE417B01040,EQ,15473005568.0,1220
ASTEC.NS,ASTEC,Astec LifeSciences Limited,INE563J01010,EQ,15391456256.0,1221
STEELXIND.NS,STEELXIND,STEEL EXCHANGE INDIA LIMITED,INE503B01021,EQ,15344486400.0,1222
SHANTIGOLD.NS,SHANTIGOLD,Shanti Gold International Limited,INE06ZD01017,EQ,15329051648.0,1223
IFGLEXPOR.NS,IFGLEXPOR,IFGL Refractories Limited,INE133Y01011,EQ,15326077952.0,1224
VIDHIING.NS,VIDHIING,Vidhi Specialty Food Ingredients Limited,INE632C01026,EQ,15318131712.0,1225
TARSONS.NS,TARSONS,Tarsons Products Limited,INE144Z01023,EQ,15294145536.0,1226
WENDT.NS,WENDT,Wendt (India) Limited,INE274C01019,EQ,15166999552.0,1227
GALAPREC.NS,GALAPREC,Gala Precision Engineering Limited,INE0RE001014,EQ,15148748800.0,1228
DOLPHIN.NS,DOLPHIN,Dolphin Offshore Enterprises (India) Limited,INE920A01037,EQ,15081726976.0,1229
DIGITIDE.NS,DIGITIDE,Digitide Solutions Limited,INE0U4701011,EQ,15063172096.0,1230
INDOBORAX.NS,INDOBORAX,Indo Borax & Chemicals Limited,INE803D01021,EQ,14944313344.0,1231
SHRIRAMPPS.NS,SHRIRAMPPS,Shriram Properties Limited,INE217L01019,EQ,14877650944.0,1232
DOLLAR.NS,DOLLAR,Dollar Industries Limited,INE325C01035,EQ,14825593856.0,1233
UGROCAP.NS,UGROCAP,Ugro Capital Limited,INE583D01011,EQ,14781844480.0,1234
JAGSNPHARM.NS,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,INE048B01035,EQ,14773476352.0,1235
GPTINFRA.NS,GPTINFRA,GPT Infraprojects Limited,INE390G01014,EQ,14675984384.0,1236
FINOPB.NS,FINOPB,Fino Payments Bank Limited,INE02NC01014,EQ,14497477632.0,1237
ARFIN.NS,ARFIN,Arfin India Limited,INE784R01023,EQ,14496634880.0,1238
TEXINFRA.NS,TEXINFRA,Texmaco Infrastructure & Holdings Limited,INE435C01024,EQ,14470563840.0,1239
IGARASHI.NS,IGARASHI,Igarashi Motors India Limited,INE188B01013,EQ,14393538560.0,1240
AYMSYNTEX.NS,AYMSYNTEX,AYM Syntex Limited,INE193B01039,EQ,14384566272.0,1241
ONEPOINT.NS,ONEPOINT,One Point One Solutions Limited,INE840Y01029,EQ,14303470592.0,1242
BOROSCI.NS,BOROSCI,Borosil Scientific Limited,INE02L001032,EQ,14298237952.0,1243
PUNJABCHEM.NS,PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,INE277B01014,EQ,14197157888.0,1244
BHARATSE.NS,BHARATSE,Bharat Seats Limited,INE415D01024,EQ,14135651328.0,1245
DIFFNKG.NS,DIFFNKG,Diffusion Engineers Limited,INE184O01015,EQ,14117260288.0,1246
SESHAPAPER.NS,SESHAPAPER,Seshasayee Paper and Boards Limited,INE630A01024,EQ,14022569984.0,1247
PASHUPATI.NS,PASHUPATI,Pashupati Cotspin Limited,INE124Y01028,EQ,13960947712.0,1248
BUTTERFLY.NS,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,INE295F01017,EQ,13873638400.0,1249
TTKHLTCARE.NS,TTKHLTCARE,TTK Healthcare Limited,INE910C01018,EQ,13854085120.0,1250
CAPITALSFB.NS,CAPITALSFB,Capital Small Finance Bank Limited,INE646H01017,EQ,13819143168.0,1251
MANAKCOAT.NS,MANAKCOAT,Manaksia Coated Metals & Industries Limited,INE830Q01018,EQ,13764323328.0,1252
CNL.NS,CNL,Creative Newtech Limited,INE985W01018,EQ,13763532800.0,1253
JAGRAN.NS,JAGRAN,Jagran Prakashan Limited,INE199G01027,EQ,13757926400.0,1254
BHARATWIRE.NS,BHARATWIRE,Bharat Wire Ropes Limited,INE316L01019,EQ,13750659072.0,1255
ASIANTILES.NS,ASIANTILES,Asian Granito India Limited,INE022I01019,EQ,13744594944.0,1256
IMPAL.NS,IMPAL,India Motor Parts and Accessories Limited,INE547E01014,EQ,13713025024.0,1257
DCW.NS,DCW,DCW Limited,INE500A01029,EQ,13689289728.0,1258
FAZE3Q.NS,FAZE3Q,Faze Three Limited,INE963C01033,EQ,13606278144.0,1259
PAUSHAKLTD.NS,PAUSHAKLTD,Paushak Limited,INE111F01024,EQ,13589657600.0,1260
WEL.NS,WEL,Wonder Electricals Limited,INE02WG01024,EQ,13569650688.0,1261
GENESYS.NS,GENESYS,Genesys International Corporation Limited,INE727B01026,EQ,13554708480.0,1262
KALAMANDIR.NS,KALAMANDIR,Sai Silks (Kalamandir) Limited,INE438K01021,EQ,13551776768.0,1263
SDBL.NS,SDBL,Som Distilleries & Breweries Limited,INE480C01038,EQ,13544770560.0,1264
SPIC.NS,SPIC,Southern Petrochemicals Industries Corporation  Limited,INE147A01011,EQ,13499318272.0,1265
CLSEL.NS,CLSEL,Chaman Lal Setia Exports Limited,INE419D01026,EQ,13495532544.0,1266
SURAKSHA.NS,SURAKSHA,Suraksha Diagnostic Limited,INE877V01027,EQ,13488916480.0,1267
PRECAM.NS,PRECAM,Precision Camshafts Limited,INE484I01029,EQ,13444293632.0,1268
ATULAUTO.NS,ATULAUTO,Atul Auto Limited,INE951D01028,EQ,13416356864.0,1269
ELECTHERM.NS,ELECTHERM,Electrotherm (India) Limited,INE822G01016,EQ,13406713856.0,1270
DHANBANK.NS,DHANBANK,Dhanlaxmi Bank Limited,INE680A01011,EQ,13364503552.0,1271
MAHASTEEL.NS,MAHASTEEL,Mahamaya Steel Industries Limited,INE451L01014,EQ,13354593280.0,1272
JYOTISTRUC.NS,JYOTISTRUC,Jyoti Structures Limited,INE197A01024,EQ,13333181440.0,1273
AEROENTER.NS,AEROENTER,Aeroflex Enterprises Limited,INE065D01027,EQ,13292266496.0,1274
NIITLTD.NS,NIITLTD,NIIT Limited,INE161A01038,EQ,13278645248.0,1275
MACPOWER.NS,MACPOWER,Macpower CNC Machines Limited,INE155Z01011,EQ,13272518656.0,1276
SHREEPUSHK.NS,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,INE712K01011,EQ,13190544384.0,1277
IGPL.NS,IGPL,IG Petrochemicals Limited,INE204A01010,EQ,13175576576.0,1278
RUPA.NS,RUPA,Rupa & Company Limited,INE895B01021,EQ,13135971328.0,1279
GODAVARIB.NS,GODAVARIB,Godavari Biorefineries Limited,INE497S01012,EQ,13121519616.0,1280
UDS.NS,UDS,Updater Services Limited,INE851I01011,EQ,13116110848.0,1281
INDORAMA.NS,INDORAMA,Indo Rama Synthetics (India) Limited,INE156A01020,EQ,13073935360.0,1282
BLKASHYAP.NS,BLKASHYAP,B. L. Kashyap and Sons Limited,INE350H01032,EQ,13059940352.0,1283
DEN.NS,DEN,Den Networks Limited,INE947J01015,EQ,13025245184.0,1284
PLATIND.NS,PLATIND,Platinum Industries Limited,INE0PT501018,EQ,12993443840.0,1285
RGL.NS,RGL,Renaissance Global Limited,INE722H01024,EQ,12941275136.0,1286
RATNAVEER.NS,RATNAVEER,Ratnaveer Precision Engineering Limited,INE05CZ01011,EQ,12903944192.0,1287
KAPSTON.NS,KAPSTON,Kapston Services Limited,INE542Z01028,EQ,12865206272.0,1288
EKC.NS,EKC,Everest Kanto Cylinder Limited,INE184H01027,EQ,12685078528.0,1289
ORIENTTECH.NS,ORIENTTECH,Orient Technologies Limited,INE0PPK01015,EQ,12682741760.0,1290
SYNCOMF.NS,SYNCOMF,Syncom Formulations (India) Limited,INE312C01025,EQ,12661799936.0,1291
ICEMAKE.NS,ICEMAKE,Ice Make Refrigeration Limited,INE520Y01019,EQ,12636411904.0,1292
SULA.NS,SULA,Sula Vineyards Limited,INE142Q01026,EQ,12634994688.0,1293
AWHCL.NS,AWHCL,Antony Waste Handling Cell Limited,INE01BK01022,EQ,12629653504.0,1294
PNGSREVA.NS,PNGSREVA,PNGS Reva Diamond Jewellery Limited,INE1RDG01013,EQ,12619132928.0,1295
BAJAJHCARE.NS,BAJAJHCARE,Bajaj Healthcare Limited,INE411U01027,EQ,12588151808.0,1296
ASIANHOTNR.NS,ASIANHOTNR,Asian Hotels (North) Limited,INE363A01022,EQ,12587460608.0,1297
GPTHEALTH.NS,GPTHEALTH,GPT Healthcare Limited,INE486R01017,EQ,12516641792.0,1298
APEX.NS,APEX,Apex Frozen Foods Limited,INE346W01013,EQ,12507812864.0,1299
HARIOMPIPE.NS,HARIOMPIPE,Hariom Pipe Industries Limited,INE00EV01017,EQ,12496848896.0,1300
GYFTR.NS,GYFTR,Gyftr Limited,INE724A01017,EQ,12421430272.0,1301
KROSS.NS,KROSS,Kross Limited,INE0O6601022,EQ,12401936384.0,1302
ALLDIGI.NS,ALLDIGI,Alldigi Tech Limited,INE835G01018,EQ,12384949248.0,1303
AGL.NS,AGL,Allcargo Global Limited,INE1YPB01014,EQ,12373226496.0,1304
EXPLEOSOL.NS,EXPLEOSOL,Expleo Solutions Limited,INE201K01015,EQ,12297841664.0,1305
ROTO.NS,ROTO,Roto Pumps Limited,INE535D01037,EQ,12288671744.0,1306
DOLATALGO.NS,DOLATALGO,Dolat Algotech Limited,INE966A01022,EQ,12263680000.0,1307
LAXMIDENTL.NS,LAXMIDENTL,Laxmi Dental Limited,INE0WO601020,EQ,12176314368.0,1308
ANDHRAPAP.NS,ANDHRAPAP,ANDHRA PAPER LIMITED,INE435A01051,EQ,12084126720.0,1309
OAL.NS,OAL,Oriental Aromatics Limited,INE959C01023,EQ,12073220096.0,1310
UNITECH.NS,UNITECH,Unitech Limited,INE694A01020,EQ,11982658560.0,1311
LINCOLN.NS,LINCOLN,Lincoln Pharmaceuticals Limited,INE405C01035,EQ,11957747712.0,1312
MOL.NS,MOL,Meghmani Organics Limited,INE0CT101020,EQ,11927336960.0,1313
SEPC.NS,SEPC,SEPC Limited,INE964H01014,EQ,11906541568.0,1314
GCSL.NS,GCSL,Gretex Corporate Services Limited,INE199P01028,EQ,11901505536.0,1315
ALLCARGO.NS,ALLCARGO,Allcargo Logistics Limited,INE418H01029,EQ,11847427072.0,1316
CENTENKA.NS,CENTENKA,Century Enka Limited,INE485A01015,EQ,11829908480.0,1317
RIIL.NS,RIIL,Reliance Industrial Infrastructure Limited,INE046A01015,EQ,11765165056.0,1318
DAMCAPITAL.NS,DAMCAPITAL,Dam Capital Advisors Limited,INE284H01025,EQ,11692171264.0,1319
GREENPOWER.NS,GREENPOWER,Orient Green Power Company Limited,INE999K01014,EQ,11671664640.0,1320
WANBURY.NS,WANBURY,Wanbury Limited,INE107F01022,EQ,11606868992.0,1321
KABRAEXTRU.NS,KABRAEXTRU,Kabra Extrusion Technik Limited,INE900B01029,EQ,11565516800.0,1322
CENTRUM.NS,CENTRUM,Centrum Capital Limited,INE660C01027,EQ,11478335488.0,1323
JINDALPHOT.NS,JINDALPHOT,Jindal Photo Limited,INE796G01012,EQ,11449752576.0,1324
JPOLYINVST.NS,JPOLYINVST,Jindal Poly Investment and Finance Company Limited,INE147P01019,EQ,11433824256.0,1325
ARIHANTSUP.NS,ARIHANTSUP,Arihant Superstructures Limited,INE643K01018,EQ,11335823360.0,1326
SRM.NS,SRM,SRM Contractors Limited,INE0R6Z01013,EQ,11318214656.0,1327
EXCELINDUS.NS,EXCELINDUS,Excel Industries Limited,INE369A01029,EQ,11297281024.0,1328
ANDHRSUGAR.NS,ANDHRSUGAR,The Andhra Sugars Limited,INE715B01021,EQ,11216909312.0,1329
NELCAST.NS,NELCAST,Nelcast Limited,INE189I01024,EQ,11204703232.0,1330
VHL.NS,VHL,Vardhman Holdings Limited,INE701A01023,EQ,11196546048.0,1331
MONTECARLO.NS,MONTECARLO,Monte Carlo Fashions Limited,INE950M01013,EQ,11147630592.0,1332
AMNPLST.NS,AMNPLST,Amines & Plasticizers Limited,INE275D01022,EQ,11059019776.0,1333
ULTRAMAR.NS,ULTRAMAR,Ultramarine & Pigments Limited,INE405A01021,EQ,11046360064.0,1334
MWL.NS,MWL,Mangalam Worldwide Limited,INE0JYY01029,EQ,11033801728.0,1335
HMAAGRO.NS,HMAAGRO,HMA Agro Industries Limited,INE0ECP01024,EQ,10996903936.0,1336
GULPOLY.NS,GULPOLY,Gulshan Polyols Limited,INE255D01024,EQ,10989676544.0,1337
JARO.NS,JARO,Jaro Institute of Technology Management and Research Limited,INE00YJ01010,EQ,10971506688.0,1338
MADRASFERT.NS,MADRASFERT,Madras Fertilizers Limited,INE414A01015,EQ,10958109696.0,1339
GHCLTEXTIL.NS,GHCLTEXTIL,GHCL Textiles Limited,INE0PA801013,EQ,10868103168.0,1340
SHREDIGCEM.NS,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,INE232A01011,EQ,10845074432.0,1341
BALAJITELE.NS,BALAJITELE,Balaji Telefilms Limited,INE794B01026,EQ,10768847872.0,1342
BCLIND.NS,BCLIND,Bcl Industries Limited,INE412G01024,EQ,10764606464.0,1343
RSL.NS,RSL,Rajputana Stainless Limited,INE313L01016,EQ,10751814656.0,1344
IRMENERGY.NS,IRMENERGY,IRM Energy Limited,INE07U701015,EQ,10726840320.0,1345
AVTNPL.NS,AVTNPL,AVT Natural Products Limited,INE488D01021,EQ,10675107840.0,1346
HIMATSEIDE.NS,HIMATSEIDE,Himatsingka Seide Limited,INE049A01027,EQ,10661688320.0,1347
CREST.NS,CREST,Crest Ventures Limited,INE559D01011,EQ,10645268480.0,1348
SOLEX.NS,SOLEX,Solex Energy Limited,INE880Y01017,EQ,10628569088.0,1349
MANALIPETC.NS,MANALIPETC,Manali Petrochemicals Limited,INE201A01024,EQ,10624392192.0,1350
MASTERTR.NS,MASTERTR,Master Trust Limited,INE677D01037,EQ,10606439424.0,1351
EIMCOELECO.NS,EIMCOELECO,Eimco Elecon (India) Limited,INE158B01016,EQ,10575757312.0,1352
SALASAR.NS,SALASAR,Salasar Techno Engineering Limited,INE170V01027,EQ,10540140544.0,1353
GANDHITUBE.NS,GANDHITUBE,Gandhi Special Tubes Limited,INE524B01027,EQ,10514518016.0,1354
LGHL.NS,LGHL,Laxmi Goldorna House Limited,INE258Y01016,EQ,10414744576.0,1355
CONTROLPR.NS,CONTROLPR,Control Print Limited,INE663B01015,EQ,10400236544.0,1356
MUNJALAU.NS,MUNJALAU,Munjal Auto Industries Limited,INE672B01032,EQ,10378999808.0,1357
ALICON.NS,ALICON,Alicon Castalloy Limited,INE062D01024,EQ,10348571648.0,1358
SALZERELEC.NS,SALZERELEC,Salzer Electronics Limited,INE457F01013,EQ,10331138048.0,1359
AFSL.NS,AFSL,Abans Financial Services Limited,INE00ZE01026,EQ,10281833472.0,1360
STEL.NS,STEL,Stel Holdings Limited,INE577L01016,EQ,10251976704.0,1361
KRISHIVAL.NS,KRISHIVAL,Krishival Foods Limited,INE0GGO01015,EQ,10239787008.0,1362
THEMISMED.NS,THEMISMED,Themis Medicare Limited,INE083B01024,EQ,10207909888.0,1363
GKSL.NS,GKSL,Gujarat Kidney And Super Speciality Limited,INE0V0W01025,EQ,10120318976.0,1364
HEALTHX.NS,HEALTHX,Health X Platform Limited,INE019J01013,EQ,10103015424.0,1365
WEALTH.NS,WEALTH,Wealth First Portfolio Managers Limited,INE658T01017,EQ,10074302464.0,1366
TNPL.NS,TNPL,Tamil Nadu Newsprint & Papers Limited,INE107A01015,EQ,10052839424.0,1367
YUKEN.NS,YUKEN,Yuken India Limited,INE384C01016,EQ,10044689408.0,1368
