symbol,sector,industry,sector_key,industry_key
RKSWAMY.NS,Communication Services,Advertising Agencies,communication-services,advertising-agencies
TOUCHWOOD.NS,Communication Services,Advertising Agencies,communication-services,advertising-agencies
NAZARA.NS,Communication Services,Electronic Gaming & Multimedia,communication-services,electronic-gaming-multimedia
DBCORP.NS,Communication Services,Publishing,communication-services,publishing
MPSLTD.NS,Communication Services,Publishing,communication-services,publishing
NAVNETEDUL.NS,Communication Services,Publishing,communication-services,publishing
JAGRAN.NS,Communication Services,Publishing,communication-services,publishing
SANDESH.NS,Communication Services,Publishing,communication-services,publishing
HMVL.NS,Communication Services,Publishing,communication-services,publishing
HTMEDIA.NS,Communication Services,Publishing,communication-services,publishing
SCHAND.NS,Communication Services,Publishing,communication-services,publishing
SAMBHAAV.NS,Communication Services,Publishing,communication-services,publishing
DNAMEDIA.NS,Communication Services,Publishing,communication-services,publishing
SABEVENTS.NS,Communication Services,Publishing,communication-services,publishing
SUNTV.NS,Communication Services,Broadcasting,communication-services,broadcasting
ZEEL.NS,Communication Services,Broadcasting,communication-services,broadcasting
NDTV.NS,Communication Services,Broadcasting,communication-services,broadcasting
AQYLON.NS,Communication Services,Broadcasting,communication-services,broadcasting
TVTODAY.NS,Communication Services,Broadcasting,communication-services,broadcasting
ZEEMEDIA.NS,Communication Services,Broadcasting,communication-services,broadcasting
ENIL.NS,Communication Services,Broadcasting,communication-services,broadcasting
RADIOCITY.NS,Communication Services,Broadcasting,communication-services,broadcasting
BAGFILMS.NS,Communication Services,Broadcasting,communication-services,broadcasting
RAJTV.NS,Communication Services,Broadcasting,communication-services,broadcasting
NEXTMEDIA.NS,Communication Services,Broadcasting,communication-services,broadcasting
TVVISION.NS,Communication Services,Broadcasting,communication-services,broadcasting
ETERNAL.NS,Consumer Cyclical,Internet Retail,consumer-cyclical,internet-retail
NYKAA.NS,Consumer Cyclical,Internet Retail,consumer-cyclical,internet-retail
MEESHO.NS,Consumer Cyclical,Internet Retail,consumer-cyclical,internet-retail
SWIGGY.NS,Consumer Cyclical,Internet Retail,consumer-cyclical,internet-retail
FIRSTCRY.NS,Consumer Cyclical,Internet Retail,consumer-cyclical,internet-retail
RTNINDIA.NS,Consumer Cyclical,Internet Retail,consumer-cyclical,internet-retail
ISFT.NS,Consumer Cyclical,Internet Retail,consumer-cyclical,internet-retail
DIGIDRIVE.NS,Consumer Cyclical,Internet Retail,consumer-cyclical,internet-retail
MARUTI.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
M&M.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
BAJAJ-AUTO.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
EICHERMOT.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
TVSMOTOR.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
HYUNDAI.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
TMCV.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
TMPV.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
HEROMOTOCO.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
ATHERENERG.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
FORCEMOT.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
OLAELEC.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
SMLMAH.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
ATULAUTO.NS,Consumer Cyclical,Auto Manufacturers,consumer-cyclical,auto-manufacturers
JUBLFOOD.NS,Consumer Cyclical,Restaurants,consumer-cyclical,restaurants
TRAVELFOOD.NS,Consumer Cyclical,Restaurants,consumer-cyclical,restaurants
DEVYANI.NS,Consumer Cyclical,Restaurants,consumer-cyclical,restaurants
WESTLIFE.NS,Consumer Cyclical,Restaurants,consumer-cyclical,restaurants
SAPPHIRE.NS,Consumer Cyclical,Restaurants,consumer-cyclical,restaurants
RBA.NS,Consumer Cyclical,Restaurants,consumer-cyclical,restaurants
UFBL.NS,Consumer Cyclical,Restaurants,consumer-cyclical,restaurants
SPECIALITY.NS,Consumer Cyclical,Restaurants,consumer-cyclical,restaurants
DANGEE.NS,Consumer Cyclical,Restaurants,consumer-cyclical,restaurants
BUILDPRO.NS,Consumer Cyclical,Home Improvement Retail,consumer-cyclical,home-improvement-retail
SHANKARA.NS,Consumer Cyclical,Home Improvement Retail,consumer-cyclical,home-improvement-retail
IRCTC.NS,Consumer Cyclical,Travel Services,consumer-cyclical,travel-services
TBOTEK.NS,Consumer Cyclical,Travel Services,consumer-cyclical,travel-services
IXIGO.NS,Consumer Cyclical,Travel Services,consumer-cyclical,travel-services
THOMASCOOK.NS,Consumer Cyclical,Travel Services,consumer-cyclical,travel-services
EASEMYTRIP.NS,Consumer Cyclical,Travel Services,consumer-cyclical,travel-services
YATRA.NS,Consumer Cyclical,Travel Services,consumer-cyclical,travel-services
TRENT.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
METROBRAND.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
ABLBL.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
V2RETAIL.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
ARVINDFASN.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
GOCOLORS.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
KALAMANDIR.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
MUFTI.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
SSDL.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
INDTERRAIN.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
HEADSUP.NS,Consumer Cyclical,Apparel Retail,consumer-cyclical,apparel-retail
MOTHERSON.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
BOSCHLTD.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
BHARATFORG.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
UNOMINDA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SCHAEFFLER.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
MRF.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SONACOMS.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
BALKRISIND.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
ENDURANCE.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
EXIDEIND.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
TVSHLTD.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
ZFCVINDIA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
APOLLOTYRE.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
MSUMI.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
CRAFTSMAN.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
GABRIEL.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
ASAHIINDIA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SUNDRMFAST.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
BELRISE.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SANSERA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SHRIPISTON.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
CIEINDIA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
MINDACORP.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
JBMA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
CEATLTD.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SEDEMAC.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
JKTYRE.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
VARROC.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
LUMAXTECH.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
ASKAUTOLTD.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
BANCOINDIA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
PRICOLLTD.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
DYNAMATECH.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SJS.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SUPRAJIT.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
FIEMIND.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
JAMNAAUTO.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SUBROS.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SHARDAMOTR.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
LGBBROSLTD.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
LUMAXIND.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SWARAJENG.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SSWL.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
NRBBEARING.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
JTEKTINDIA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SANDHAR.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
WHEELS.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
RML.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
CARRARO.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
TVSSRICHAK.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
DIVGIITTS.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
AUTOAXLES.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
INDNIPPON.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
FMGOETZE.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
TALBROAUTO.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
RANEHOLDIN.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
GNA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
NDRAUTO.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
GOODYEAR.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
JAYBARMARU.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
STUDDS.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
RICOAUTO.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
RACLGEAR.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
IGARASHI.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
BHARATSE.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
IMPAL.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
PRECAM.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
KROSS.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
MUNJALAU.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
GRPLTD.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
ASAL.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
HINDCOMPOS.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
ZFSTEERING.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
MUNJALSHOW.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
TOLINS.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
ELGIRUBCO.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
REMSONSIND.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
UCAL.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
BIMETAL.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
KALYANIFRG.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
SINTERCOM.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
JMA.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
TENNIND.NS,Consumer Cyclical,Auto Parts,consumer-cyclical,auto-parts
INDHOTEL.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
EIHOTEL.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
CHALET.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
THELEELA.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
VENTIVE.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
LEMONTREE.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
ITDC.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
JUNIPER.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
SAMHI.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
PARKHOTELS.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
BRIGHOTEL.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
TAJGVK.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
ORIENTHOT.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
EIHAHOTELS.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
ASIANHOTNR.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
ROHLTD.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
ADVENTHTL.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
SAYAJIHOTL.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
KAMATHOTEL.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
ADVANIHOTR.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
HLVLTD.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
SINCLAIR.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
RHL.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
AHLEAST.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
CCHHL.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
TGBHOTELS.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
HAVISHA.NS,Consumer Cyclical,Lodging,consumer-cyclical,lodging
AVL.NS,Consumer Cyclical,Specialty Retail,consumer-cyclical,specialty-retail
EMIL.NS,Consumer Cyclical,Specialty Retail,consumer-cyclical,specialty-retail
ARCHIES.NS,Consumer Cyclical,Specialty Retail,consumer-cyclical,specialty-retail
TIMETECHNO.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
EPL.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
AGI.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
UFLEX.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
TCPLPACK.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
JINDALPOLY.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
KNACK.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
MOLDTKPAC.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
COSMOFIRST.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
HUHTAMAKI.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
BOROSCI.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
ORICONENT.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
COMSYN.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
TPLPLASTEH.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
NAHARPOLY.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
PYRAMID.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
SHREERAMA.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
KANPRPLA.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
BBTCL.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
BALAJEE.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
AERONEU.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
WORTHPERI.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
RPPL.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
AMDIND.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
ORIENTLTD.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
BALKRISHNA.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
ANTGRAPHIC.NS,Consumer Cyclical,Packaging & Containers,consumer-cyclical,packaging-containers
CARTRADE.NS,Consumer Cyclical,Auto & Truck Dealerships,consumer-cyclical,auto-truck-dealerships
LANDMARK.NS,Consumer Cyclical,Auto & Truck Dealerships,consumer-cyclical,auto-truck-dealerships
PVSL.NS,Consumer Cyclical,Auto & Truck Dealerships,consumer-cyclical,auto-truck-dealerships
RELAXO.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
BATAINDIA.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
SAFARI.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
REDTAPE.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
CAMPUS.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
VIPIND.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
BIL.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
MIRZAINT.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
SREEL.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
LIBERTSHOE.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
BCONCEPTS.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
SUPERHOUSE.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
BANARBEADS.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
KSR.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
AKI.NS,Consumer Cyclical,Footwear & Accessories,consumer-cyclical,footwear-accessories
ITCHOTELS.NS,Consumer Cyclical,Resorts & Casinos,consumer-cyclical,resorts-casinos
MHRIL.NS,Consumer Cyclical,Resorts & Casinos,consumer-cyclical,resorts-casinos
DELTACORP.NS,Consumer Cyclical,Resorts & Casinos,consumer-cyclical,resorts-casinos
WONDERLA.NS,Consumer Cyclical,Leisure,consumer-cyclical,leisure
ATLASCYCLE.NS,Consumer Cyclical,Leisure,consumer-cyclical,leisure
PAGEIND.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
MANYAVAR.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
PGIL.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
ABFRL.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
GOKEX.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
RAYMONDLSL.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
LUXIND.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
KKCL.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
KITEX.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
SPAL.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
CANTABIL.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
DOLLAR.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
RUPA.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
MONTECARLO.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
IRISDOREME.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
ZODIACLOTH.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
LAL.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
LOVABLE.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
SPLIL.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
JAIPURKURT.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
CELEBRITY.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
BANG.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
LIBAS.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
NIRAJISPAT.NS,Consumer Cyclical,Apparel Manufacturing,consumer-cyclical,apparel-manufacturing
VOLTAS.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
AMBER.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
CROMPTON.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
WHIRLPOOL.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
TTKPRESTIG.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
EUREKAFORB.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
SFL.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
CELLO.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
GREENLAM.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
STYLAMIND.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
IFBIND.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
SYMPHONY.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
HAWKINCOOK.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
WAKEFIT.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
BAJAJELEC.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
ORIENTELEC.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
BOSCH-HCIL.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
CARYSIL.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
BOROLTD.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
STOVEKRAFT.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
EPACK.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
NILKAMAL.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
LAOPALA.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
HINDWAREAP.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
BUTTERFLY.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
WEL.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
STANLEY.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
RUSHIL.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
SONAMLTD.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
AIROLAM.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
AVROIND.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
ADL.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",consumer-cyclical,furnishings-fixtures-appliances
TITAN.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
KALYANKJIL.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
THANGAMAYL.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
SKYGOLD.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
PCJEWELLER.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
BLUESTONE.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
PNGJL.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
ETHOSLTD.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
SENCO.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
GOLDIAM.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
VAIBHAVGBL.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
KDDL.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
DPABHUSHAN.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
SHRINGARMS.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
TBZ.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
MOTISONS.NS,Consumer Cyclical,Luxury Goods,consumer-cyclical,luxury-goods
